-0.0073,0.0042,-0.0456,0.48,0.14,0.47,0.09,0.43,0.10,0.44,0.17
-0.0289,0.0067,-0.5288,0.50,0.13,0.60,0.09,0.46,0.10,0.41,0.14
-0.0660,-0.0033,-1.0747,0.50,0.14,0.71,0.10,0.50,0.10,0.35,0.12
-0.0339,0.0000,-1.5562,0.47,0.25,0.81,0.09,0.56,0.10,0.33,0.10
-0.0652,-0.0056,-2.0910,0.46,0.29,0.98,0.09,0.60,0.10,0.31,0.10
-0.0550,-0.0390,-2.5113,0.45,0.35,1.09,0.10,0.66,0.10,0.29,0.10
-0.0482,-0.0727,-2.9792,0.45,0.42,1.25,0.09,0.74,0.10,0.29,0.10
-0.0144,-0.0282,-2.9858,0.45,0.46,1.25,0.09,0.73,0.10,0.33,0.10
-0.0491,-0.0380,-3.4994,0.45,0.50,1.37,0.09,0.79,0.10,0.26,0.10
-0.0652,-0.0319,-3.9752,0.46,0.55,1.50,0.09,0.83,0.10,0.26,0.10
-0.0717,0.0080,-4.5709,0.45,0.63,1.64,0.09,0.87,0.10,0.23,0.10
-0.0525,-0.0058,-4.9977,0.45,0.70,1.74,0.10,0.93,0.10,0.21,0.10
-0.0228,0.0255,-4.5675,0.43,0.71,1.61,0.09,0.91,0.10,0.25,0.10
0.0015,0.0218,-4.0685,0.44,0.67,1.49,0.10,0.86,0.10,0.29,0.10
-0.0036,0.0309,-3.4999,0.46,0.60,1.36,0.09,0.81,0.10,0.34,0.10
0.0105,0.0518,-3.0770,0.47,0.52,1.27,0.10,0.75,0.10,0.39,0.10
0.0296,0.0318,-2.5481,0.48,0.45,1.18,0.09,0.71,0.10,0.43,0.10
0.0216,0.0120,-2.0989,0.47,0.44,1.08,0.09,0.69,0.10,0.48,0.10
0.0571,0.0361,-1.4709,0.48,0.40,0.95,0.09,0.63,0.10,0.57,0.10
0.0371,0.0731,-1.0933,0.50,0.31,0.88,0.09,0.57,0.10,0.63,0.10
0.0335,0.0360,-0.5464,0.51,0.24,0.80,0.09,0.55,0.10,0.68,0.10
0.0025,0.0143,-0.0417,0.55,0.11,0.76,0.10,0.50,0.10,0.72,0.11
