0.0061,-0.4976,-0.0758,0.36,0.11,0.77,0.09,0.70,0.10,0.38,0.13
0.0423,-1.0597,-0.0820,0.40,0.11,1.07,0.09,1.10,0.10,0.29,0.14
0.0658,-1.5191,-0.0536,0.44,0.11,1.28,0.09,1.46,0.10,0.25,0.11
0.0843,-2.0250,-0.0676,0.48,0.13,1.58,0.09,1.86,0.10,0.21,0.14
0.0680,-2.5005,-0.0825,0.51,0.19,1.88,0.09,2.21,0.10,0.15,0.24
0.0613,-3.0414,-0.1386,0.56,0.24,2.27,0.10,2.61,0.10,0.10,0.36
0.0428,-3.0035,-0.1098,0.56,0.23,2.23,0.09,2.59,0.10,0.10,0.35
0.0596,-2.5206,-0.0851,0.50,0.24,1.93,0.09,2.22,0.10,0.16,0.31
0.0836,-2.0272,-0.0617,0.44,0.25,1.67,0.09,1.85,0.10,0.24,0.27
0.0610,-1.5055,-0.0069,0.39,0.26,1.39,0.09,1.45,0.10,0.36,0.26
0.0554,-1.0458,-0.0181,0.36,0.23,1.21,0.09,1.08,0.10,0.46,0.27
0.0098,-0.5117,-0.0303,0.32,0.23,0.97,0.09,0.66,0.10,0.59,0.27
0.0053,-0.0065,-0.0120,0.33,0.22,0.79,0.09,0.30,0.10,0.75,0.26
