0.0137,-0.0024,0.0018,0.62,0.10,0.52,0.10,0.56,0.18,0.50,0.09
-0.5041,-0.0001,-0.0057,0.56,0.10,0.77,0.10,0.23,0.10,0.44,0.74
-1.0668,-0.0235,-0.0635,0.72,0.10,1.13,0.16,0.10,0.10,0.53,1.40
-1.5143,-0.0371,0.0316,0.61,0.10,1.06,0.59,0.10,0.10,0.58,1.58
-1.9813,0.0422,-0.0090,0.45,0.10,1.09,0.97,0.10,0.10,0.61,1.77
-2.5286,-0.0254,0.0542,0.43,0.10,1.11,1.37,0.10,0.09,0.68,2.06
-3.0165,-0.0268,0.0037,0.43,0.10,1.19,1.66,0.10,0.10,0.74,2.36
-2.5530,-0.0077,-0.0751,0.48,0.10,1.15,1.32,0.10,0.10,0.69,2.11
-2.0548,0.0420,0.0434,0.49,0.10,1.16,0.98,0.10,0.10,0.63,1.86
-1.5150,0.0351,-0.0374,0.58,0.10,1.11,0.55,0.10,0.10,0.54,1.57
-1.0218,0.0375,-0.0278,0.64,0.10,1.09,0.16,0.10,0.10,0.46,1.32
-0.5372,0.0578,-0.0244,0.51,0.10,0.79,0.10,0.20,0.10,0.42,0.78
-0.0143,-0.0001,-0.0042,0.51,0.10,0.48,0.10,0.48,0.13,0.47,0.09
-0.0001,-0.0019,-0.0007,0.52,0.10,0.48,0.10,0.48,0.15,0.45,0.10
