-0.0119,0.0046,0.0030,0.80,0.11,0.15,0.09,0.64,0.14,0.15,0.11
0.0003,-0.0399,0.4855,0.79,0.11,0.13,0.09,0.63,0.15,0.28,0.10
-0.0347,-0.0464,0.9970,0.76,0.11,0.10,0.11,0.61,0.12,0.47,0.11
-0.0547,-0.0638,1.4923,0.79,0.11,0.09,0.13,0.62,0.11,0.67,0.11
-0.0221,-0.0783,2.0559,0.77,0.11,0.09,0.11,0.55,0.12,0.86,0.10
-0.0478,-0.0689,2.5485,0.83,0.11,0.09,0.15,0.58,0.10,1.09,0.10
-0.0849,-0.0707,3.0400,0.89,0.11,0.10,0.20,0.62,0.10,1.30,0.10
-0.0796,-0.0719,3.4999,0.89,0.11,0.09,0.19,0.58,0.11,1.48,0.10
-0.0384,-0.0716,4.0067,0.83,0.11,0.10,0.14,0.47,0.11,1.66,0.11
-0.0563,-0.0455,4.5729,0.86,0.11,0.09,0.17,0.45,0.11,1.90,0.11
-0.0651,-0.0401,5.0231,0.88,0.11,0.10,0.18,0.43,0.10,2.08,0.11
-0.0509,-0.0379,4.5079,0.82,0.11,0.10,0.17,0.41,0.10,1.88,0.10
-0.0434,0.0116,4.0500,0.78,0.11,0.09,0.16,0.39,0.11,1.73,0.10
-0.0235,-0.0507,3.5258,0.72,0.11,0.09,0.13,0.39,0.10,1.47,0.10
-0.0336,0.0206,3.0543,0.72,0.11,0.09,0.14,0.40,0.11,1.34,0.11
-0.0185,-0.0250,2.4875,0.65,0.11,0.09,0.12,0.40,0.11,1.08,0.11
-0.0056,-0.0484,1.9923,0.62,0.11,0.09,0.10,0.40,0.11,0.87,0.10
-0.0066,-0.0110,1.5717,0.59,0.11,0.09,0.09,0.38,0.11,0.72,0.11
-0.0021,0.0011,1.0149,0.55,0.11,0.10,0.10,0.39,0.11,0.50,0.10
-0.0044,-0.0176,0.5778,0.53,0.11,0.09,0.10,0.40,0.13,0.31,0.10
-0.0063,-0.0002,0.0068,0.62,0.11,0.11,0.09,0.51,0.13,0.12,0.10
-0.0080,0.0020,0.0069,0.63,0.11,0.11,0.09,0.51,0.13,0.12,0.11
