0.5111,0.0816,-0.0791,1.60,0.81,1.00,0.14,0.41,0.19,2.05,0.44
0.9726,0.0734,-0.1322,1.63,0.82,1.05,0.14,0.30,0.19,2.27,0.48
1.5198,0.0801,-0.0687,1.72,0.97,1.07,0.14,0.15,0.19,2.54,0.43
1.9074,0.0321,-0.0823,1.84,0.98,1.18,0.13,0.05,0.19,2.80,0.52
2.4071,0.0936,-0.0658,2.01,1.12,1.23,0.14,0.00,0.19,3.17,0.57
2.8535,0.0860,-0.1080,2.28,1.23,1.33,0.13,0.00,0.19,3.50,0.69
0.5679,-0.0684,-0.1069,1.53,0.65,1.20,0.13,0.32,0.19,1.85,0.61
1.1221,-0.0338,-0.0544,1.60,0.76,1.19,0.14,0.20,0.19,2.12,0.58
1.5681,0.0035,0.0433,1.68,0.87,1.18,0.13,0.09,0.19,2.37,0.55
2.0323,0.0571,-0.0250,1.84,1.02,1.20,0.13,0.00,0.19,2.75,0.57
2.4052,0.0150,-0.0489,2.03,1.06,1.32,0.13,0.00,0.19,3.11,0.66
2.8635,0.0527,-0.0325,2.28,1.20,1.38,0.14,0.00,0.19,3.50,0.74
0.0619,-0.0690,0.0348,1.42,0.65,1.18,0.13,0.40,0.19,1.51,0.62
0.0568,0.5496,0.0042,1.25,1.20,0.55,0.13,0.83,0.19,1.27,0.23
0.0081,0.9051,-0.0157,1.17,1.58,0.16,0.14,1.15,0.19,1.14,0.04
0.0025,1.4338,-0.0603,1.25,2.45,0.02,0.13,1.49,0.41,1.25,0.04
0.0735,1.9100,-0.1469,1.19,2.93,0.02,0.13,1.42,0.80,1.38,0.04
0.0569,2.3519,-0.1484,1.06,3.43,0.02,0.13,1.38,1.04,1.56,0.04
0.0473,3.0197,-0.0523,0.87,4.24,0.02,0.14,1.33,1.41,1.84,0.04
-0.0071,-0.4890,-0.0881,1.47,0.23,1.47,0.14,0.56,0.19,1.17,0.72
0.0233,-1.0239,-0.1058,1.88,0.14,1.94,0.13,0.62,0.19,1.01,1.69
0.0299,-1.4775,-0.0945,2.20,0.14,2.29,0.13,0.48,0.19,0.93,2.57
0.0156,-2.0701,-0.0982,2.53,0.14,2.69,0.14,0.31,0.19,0.94,3.45
-0.0018,-2.5445,-0.0779,2.75,0.14,2.99,0.13,0.16,0.19,0.91,4.16
-0.0264,-2.9517,-0.0945,2.98,0.14,3.27,0.13,0.01,0.19,0.81,4.19
0.0545,-0.0823,-0.0220,1.47,0.13,1.72,0.13,0.77,0.19,1.53,0.31
-0.0272,-0.0500,1.0101,1.44,0.14,1.73,0.13,1.04,0.19,1.02,0.09
0.4990,-0.0723,0.9617,1.48,0.13,1.75,0.13,0.78,0.19,1.43,0.05
0.9992,-0.0727,0.9990,1.55,0.14,1.81,0.14,0.51,0.19,1.83,0.04
1.4540,-0.0610,1.1674,1.66,0.18,1.86,0.13,0.29,0.19,2.19,0.05
1.9290,-0.0125,1.0104,1.83,0.33,1.88,0.13,0.07,0.19,2.66,0.15
2.4621,0.0432,0.9494,2.13,0.54,1.86,0.13,0.00,0.19,3.14,0.25
2.9407,0.0841,0.9986,2.39,0.72,1.80,0.13,0.00,0.19,3.49,0.34
-0.5395,-0.0700,0.9495,1.40,0.14,1.64,0.13,1.13,0.19,0.72,0.21
-1.0568,-0.0571,0.9788,1.38,0.14,1.62,0.13,1.32,0.19,0.47,0.21
-1.5699,-0.0633,1.0831,1.40,0.13,1.65,0.14,1.51,0.19,0.27,0.24
-1.9373,-0.0404,1.0077,1.48,0.14,1.70,0.13,1.72,0.19,0.14,0.29
-2.4449,-0.0764,1.0251,1.54,0.13,1.77,0.13,1.93,0.19,0.02,0.31
-3.0111,-0.0439,0.9751,1.58,0.13,2.00,0.13,2.22,0.19,0.00,0.33
-0.0471,-0.0506,-1.0602,1.41,0.13,1.57,0.13,0.83,0.19,1.79,0.19
0.5043,-0.0664,-1.0740,1.44,0.18,1.58,0.14,0.56,0.19,2.12,0.22
0.9947,-0.0400,-0.9988,1.50,0.27,1.55,0.14,0.37,0.19,2.39,0.24
1.5175,-0.0059,-1.0869,1.61,0.42,1.52,0.14,0.12,0.19,2.83,0.28
2.0336,0.0524,-0.9782,1.79,0.60,1.53,0.13,0.00,0.19,3.31,0.31
2.6007,0.0002,-1.0474,2.11,0.65,1.67,0.14,0.00,0.19,3.51,0.46
3.0261,0.0466,-0.8708,2.41,0.83,1.60,0.14,0.00,0.19,3.52,0.48
-0.4975,-0.0798,-1.1486,1.23,0.19,1.46,0.14,0.86,0.19,1.34,0.36
-1.1064,-0.0353,-1.2079,1.23,0.15,1.43,0.14,1.13,0.19,1.11,0.22
-1.4784,-0.0792,-1.0727,1.25,0.14,1.42,0.13,1.29,0.19,0.94,0.22
-1.9665,-0.0322,-1.0952,1.30,0.13,1.42,0.13,1.54,0.18,0.72,0.24
-2.5134,0.0235,-1.0796,1.35,0.13,1.46,0.13,1.79,0.19,0.56,0.23
-2.9635,-0.0987,-1.0181,1.42,0.14,1.54,0.13,1.96,0.19,0.45,0.27
-0.1084,0.0572,-1.0839,1.35,0.27,1.42,0.13,0.97,0.19,1.66,0.09
-0.0987,0.5603,-1.0757,1.26,1.06,0.68,0.13,1.25,0.19,1.32,0.04
-0.0252,0.9991,-1.0165,1.30,1.95,0.02,0.13,1.63,0.19,1.24,0.04
-0.0731,1.4411,-1.0169,1.33,2.42,0.02,0.13,1.58,0.59,1.33,0.04
-0.0669,1.9401,-1.1356,1.21,2.96,0.02,0.13,1.41,0.98,1.57,0.04
-0.0941,2.6455,-1.0484,1.00,3.79,0.02,0.13,1.31,1.41,1.85,0.04
0.0077,2.9654,-1.1111,0.92,4.13,0.02,0.13,1.24,1.62,2.04,0.04
0.0488,0.0904,0.9444,1.32,0.73,0.94,0.13,1.01,0.19,0.59,0.25
-0.0085,0.6054,1.0448,1.29,1.30,0.49,0.13,1.36,0.19,0.50,0.05
-0.0122,0.9656,1.0276,1.28,1.83,0.12,0.13,1.56,0.19,0.43,0.05
-0.0347,1.4915,1.0051,1.23,2.63,0.02,0.14,1.82,0.25,0.75,0.04
-0.0542,1.9546,0.9657,1.12,3.16,0.02,0.13,1.76,0.50,0.95,0.04
-0.0802,2.5418,1.1104,0.93,3.87,0.02,0.14,1.73,0.83,1.23,0.04
0.0115,2.9438,0.9365,0.87,4.24,0.02,0.13,1.61,1.07,1.47,0.04
0.0506,-0.5483,1.0270,1.53,0.14,1.63,0.13,0.77,0.19,0.52,0.96
0.0269,-1.0016,1.0796,1.83,0.14,1.92,0.13,0.78,0.19,0.32,1.72
0.0357,-1.5448,0.9854,2.25,0.14,2.38,0.13,0.70,0.19,0.26,2.73
-0.0021,-2.0776,1.0216,2.54,0.14,2.76,0.14,0.56,0.19,0.28,3.54
-0.0280,-2.5978,1.0319,2.78,0.14,3.09,0.14,0.38,0.19,0.25,4.17
-0.0428,-2.9653,1.0109,2.99,0.14,3.35,0.14,0.25,0.19,0.18,4.20
-0.0452,-0.0877,0.0275,1.37,0.13,1.58,0.13,0.94,0.19,1.13,0.27
0.0139,-0.0709,3.0573,1.51,0.14,1.80,0.13,0.95,0.19,0.46,0.07
0.4872,-0.0841,2.9654,1.50,0.13,1.78,0.13,0.71,0.19,0.75,0.07
0.9621,-0.0519,3.0147,1.56,0.14,1.85,0.13,0.46,0.19,1.07,0.10
1.5108,-0.0471,2.9439,1.70,0.24,1.88,0.13,0.20,0.19,1.57,0.14
2.0315,-0.0456,3.0424,1.87,0.34,1.94,0.13,0.08,0.19,2.01,0.23
2.4460,-0.0162,3.0402,2.08,0.47,1.98,0.13,0.00,0.19,2.40,0.29
2.9346,0.0441,3.0013,2.39,0.62,1.96,0.14,0.00,0.19,2.76,0.34
-0.5089,-0.0968,3.0137,1.49,0.13,1.78,0.13,0.93,0.19,0.13,0.41
-0.9793,-0.0698,3.0525,1.52,0.13,1.79,0.13,1.13,0.19,0.04,0.36
-1.4094,-0.0294,3.0700,1.58,0.13,1.85,0.13,1.35,0.19,0.00,0.32
-1.9384,-0.0956,3.0994,1.64,0.14,1.91,0.14,1.55,0.19,0.00,0.37
-1.9333,-0.1004,3.0892,1.64,0.13,1.90,0.13,1.54,0.19,0.00,0.37
-2.4375,-0.0620,2.9770,1.67,0.14,2.06,0.13,1.78,0.19,0.00,0.41
-3.0150,-0.0687,3.0838,1.70,0.13,2.34,0.13,2.02,0.19,0.00,0.42
-0.0526,-0.0434,3.0500,1.67,0.13,1.89,0.13,1.10,0.19,0.47,0.15
-0.0626,0.3918,3.0615,1.60,0.57,1.47,0.14,1.25,0.19,0.39,0.04
-0.0429,1.0137,3.0502,1.44,1.62,0.65,0.13,1.50,0.19,0.22,0.04
-0.0202,1.4433,3.0841,1.28,2.29,0.25,0.14,1.60,0.19,0.25,0.04
-0.0556,1.9619,3.0186,1.14,3.14,0.02,0.13,1.83,0.19,0.55,0.04
-0.0705,2.5196,2.9968,1.01,3.79,0.02,0.14,1.78,0.50,0.81,0.04
-0.0007,3.0750,2.9604,0.86,4.25,0.02,0.13,1.72,0.84,1.05,0.04
0.0891,-0.5716,2.9902,1.67,0.13,1.82,0.14,0.83,0.19,0.25,0.68
0.0154,-1.0422,2.9428,1.87,0.14,2.07,0.14,0.70,0.19,0.12,1.42
0.0242,-1.5690,2.9604,2.13,0.13,2.43,0.13,0.60,0.19,0.01,2.29
0.0301,-2.0562,2.9542,2.44,0.14,2.81,0.14,0.52,0.19,0.06,3.09
0.0263,-2.4286,2.9528,2.67,0.14,3.10,0.14,0.46,0.19,0.04,3.73
0.0232,-3.0299,2.9745,2.99,0.14,3.49,0.14,0.29,0.19,0.00,4.18
-0.0942,-0.0100,-2.9680,1.29,0.13,1.44,0.13,0.57,0.19,2.44,0.26
0.4176,-0.0499,-2.9980,1.34,0.13,1.49,0.13,0.41,0.19,2.75,0.21
0.9482,-0.0396,-2.9499,1.40,0.22,1.49,0.13,0.18,0.19,3.13,0.20
1.4441,-0.0008,-3.0508,1.47,0.36,1.44,0.13,0.00,0.19,3.47,0.22
