0.0045,-0.0145,0.0146,0.14,0.11,1.13,0.36,0.19,0.33,1.09,0.11
0.5124,-0.0249,-0.0683,0.48,0.11,1.30,0.10,0.10,0.87,0.84,0.10
1.0210,-0.0081,-0.0068,0.97,0.11,1.37,0.10,0.10,1.63,0.60,0.10
1.5525,-0.0466,0.0259,1.36,0.16,1.37,0.10,0.10,2.33,0.29,0.10
2.0702,0.0125,-0.0118,1.31,0.60,1.33,0.09,0.10,2.67,0.36,0.10
2.4901,-0.0699,0.0175,1.16,0.99,1.24,0.10,0.10,2.92,0.28,0.10
2.9969,-0.0129,0.0320,1.09,1.40,1.07,0.10,0.10,3.13,0.25,0.10
2.5036,-0.0520,0.0337,1.10,1.03,1.17,0.09,0.10,2.86,0.26,0.10
1.9575,-0.0061,0.0528,1.16,0.64,1.22,0.09,0.10,2.50,0.31,0.10
1.5228,-0.0108,0.0369,1.16,0.29,1.28,0.09,0.10,2.15,0.35,0.10
1.0875,-0.0406,0.0407,1.02,0.11,1.22,0.09,0.10,1.73,0.41,0.10
0.5597,-0.0175,0.0761,0.60,0.11,0.98,0.09,0.10,0.94,0.55,0.10
0.0024,0.0022,0.0069,0.28,0.11,0.73,0.09,0.21,0.13,0.69,0.10
