0.0006,-0.0014,0.0135,0.30,0.11,0.53,0.09,0.25,0.10,0.52,0.10
-0.5229,0.0133,-0.0061,0.10,0.11,0.39,0.86,0.45,0.10,0.76,0.10
-1.0397,0.0279,-0.0448,0.09,0.11,0.36,1.66,0.82,0.10,1.14,0.10
-1.5491,0.0721,-0.0752,0.09,0.11,0.41,2.32,1.09,0.10,1.55,0.12
-2.0277,0.0664,-0.1021,0.09,0.11,0.36,2.61,1.03,0.10,1.47,0.47
-2.0049,0.0596,0.0033,0.09,0.11,0.36,2.59,1.00,0.10,1.47,0.50
-2.4989,0.0740,-0.0510,0.09,0.11,0.22,2.88,1.04,0.10,1.40,0.73
-3.0019,0.0537,0.0651,0.09,0.11,0.34,2.90,0.82,0.10,1.35,1.30
-2.5567,0.0647,-0.0236,0.09,0.11,0.35,2.80,0.80,0.10,1.30,1.04
-2.0201,0.0138,-0.0198,0.09,0.11,0.38,2.41,0.82,0.10,1.25,0.70
-1.5404,0.0683,-0.0382,0.09,0.11,0.39,2.04,0.79,0.10,1.25,0.39
-1.1155,0.0560,-0.0633,0.09,0.11,0.40,1.70,0.80,0.10,1.22,0.10
-0.5678,0.0503,-0.0131,0.09,0.11,0.49,0.93,0.43,0.10,0.92,0.11
-0.0091,0.0033,0.0073,0.24,0.11,0.53,0.11,0.20,0.10,0.55,0.10
