1.820,0.0002,0.0014,0.0012,0.78,0.11,0.11,0.18,0.65,0.22,0.10,0.10
1.828,-0.0131,-0.0034,0.0068,0.78,0.11,0.10,0.18,0.65,0.22,0.10,0.10
1.836,0.0012,-0.0012,-0.0026,0.78,0.11,0.11,0.18,0.65,0.21,0.10,0.10
1.844,0.0000,0.0008,0.0044,0.78,0.11,0.10,0.18,0.65,0.21,0.10,0.10
1.853,0.0031,-0.0013,-0.0001,0.78,0.11,0.10,0.18,0.65,0.21,0.10,0.10
1.861,0.0012,0.0018,0.0037,0.78,0.11,0.11,0.19,0.65,0.21,0.10,0.10
1.869,0.0012,0.0006,0.0017,0.78,0.11,0.10,0.18,0.65,0.21,0.10,0.10
1.877,0.0015,0.0007,0.0032,0.78,0.11,0.11,0.18,0.65,0.21,0.10,0.11
1.885,0.0007,0.0010,0.0020,0.78,0.11,0.11,0.18,0.65,0.21,0.10,0.10
1.893,0.0024,0.0004,0.0012,0.78,0.11,0.11,0.18,0.65,0.21,0.10,0.10
1.902,-0.0003,0.0025,0.0028,0.78,0.11,0.10,0.18,0.65,0.21,0.10,0.11
1.910,-0.0005,-0.0003,0.0035,0.78,0.11,0.11,0.18,0.65,0.21,0.10,0.10
1.918,0.0002,-0.0004,-0.0003,0.78,0.11,0.11,0.18,0.65,0.21,0.10,0.10
1.926,0.0008,0.0018,0.0012,0.78,0.11,0.11,0.19,0.65,0.21,0.10,0.10
1.934,0.0015,0.0025,-0.0181,0.78,0.11,0.11,0.18,0.65,0.21,0.10,0.10
1.943,0.0018,-0.0028,-0.0394,0.79,0.11,0.12,0.17,0.66,0.21,0.10,0.10
1.951,0.0082,-0.0076,-0.0570,0.80,0.11,0.13,0.16,0.67,0.20,0.10,0.10
1.959,0.0126,-0.0054,-0.0665,0.81,0.11,0.14,0.14,0.67,0.20,0.10,0.10
1.967,0.0196,0.0014,-0.0816,0.82,0.11,0.15,0.13,0.67,0.20,0.10,0.10
1.975,0.0238,0.0125,-0.0939,0.83,0.11,0.16,0.12,0.66,0.21,0.10,0.10
1.983,0.0304,0.0172,-0.1116,0.83,0.11,0.16,0.12,0.66,0.21,0.10,0.10
1.992,0.0312,0.0218,-0.1281,0.84,0.11,0.17,0.11,0.66,0.21,0.10,0.10
2.000,0.0322,0.0228,-0.1500,0.85,0.11,0.17,0.11,0.66,0.21,0.10,0.11
2.008,0.0294,0.0238,-0.1764,0.86,0.11,0.18,0.10,0.67,0.20,0.10,0.10
2.016,0.0261,0.0266,-0.2036,0.86,0.11,0.18,0.10,0.68,0.20,0.10,0.10
2.024,0.0262,0.0268,-0.2305,0.87,0.11,0.19,0.10,0.68,0.19,0.10,0.10
2.033,0.0250,0.0306,-0.2629,0.88,0.11,0.20,0.10,0.70,0.19,0.10,0.11
2.041,0.0267,0.0349,-0.2978,0.89,0.11,0.21,0.10,0.71,0.19,0.10,0.10
2.049,0.0303,0.0343,-0.3323,0.91,0.11,0.21,0.10,0.71,0.19,0.10,0.10
2.057,0.0355,0.0348,-0.3723,0.93,0.11,0.23,0.10,0.73,0.20,0.10,0.10
2.065,0.0410,0.0363,-0.4124,0.96,0.11,0.25,0.10,0.74,0.21,0.10,0.10
2.073,0.0437,0.0394,-0.4612,0.97,0.10,0.26,0.10,0.76,0.21,0.10,0.10
2.082,0.0462,0.0466,-0.5156,1.00,0.11,0.29,0.10,0.78,0.22,0.10,0.11
2.090,0.0430,0.0587,-0.5686,1.02,0.11,0.29,0.10,0.79,0.22,0.10,0.10
2.098,0.0426,0.0721,-0.6198,1.04,0.11,0.30,0.10,0.79,0.21,0.11,0.10
2.106,0.0378,0.0850,-0.6744,1.05,0.11,0.31,0.10,0.80,0.21,0.10,0.10
2.114,0.0308,0.0981,-0.7277,1.06,0.11,0.32,0.10,0.81,0.21,0.10,0.10
2.123,0.0214,0.1129,-0.7913,1.07,0.11,0.32,0.10,0.81,0.20,0.11,0.11
2.131,0.0169,0.1240,-0.8476,1.08,0.11,0.33,0.10,0.82,0.19,0.10,0.10
2.139,0.0099,0.1332,-0.9144,1.10,0.11,0.34,0.10,0.82,0.18,0.10,0.10
2.147,0.0030,0.1416,-0.9758,1.12,0.11,0.36,0.10,0.84,0.17,0.10,0.10
2.155,-0.0060,0.1505,-1.0403,1.13,0.11,0.37,0.10,0.85,0.16,0.10,0.10
2.163,-0.0149,0.1583,-1.1090,1.14,0.10,0.38,0.10,0.87,0.15,0.10,0.11
2.172,-0.0221,0.1662,-1.1799,1.17,0.10,0.39,0.10,0.89,0.14,0.10,0.10
2.180,-0.0308,0.1733,-1.2373,1.18,0.11,0.42,0.10,0.90,0.13,0.10,0.10
2.188,-0.0417,0.1834,-1.3048,1.20,0.11,0.42,0.10,0.92,0.12,0.10,0.10
2.197,-0.0543,0.1982,-1.3787,1.22,0.11,0.43,0.10,0.93,0.11,0.10,0.11
2.205,-0.0718,0.2116,-1.4691,1.25,0.11,0.44,0.10,0.95,0.10,0.10,0.10
2.214,-0.0958,0.2284,-1.5612,1.26,0.11,0.45,0.14,0.97,0.10,0.10,0.10
2.222,-0.1124,0.2413,-1.6413,1.27,0.11,0.46,0.18,0.99,0.11,0.10,0.10
2.230,-0.1282,0.2526,-1.7153,1.28,0.11,0.47,0.20,1.00,0.10,0.10,0.10
2.238,-0.1407,0.2652,-1.7890,1.29,0.11,0.47,0.21,1.01,0.10,0.10,0.11
2.246,-0.1487,0.2802,-1.8579,1.30,0.11,0.48,0.23,1.03,0.10,0.10,0.11
2.254,-0.1594,0.2975,-1.9216,1.32,0.11,0.49,0.24,1.04,0.11,0.10,0.10
2.263,-0.1670,0.3162,-1.9846,1.33,0.11,0.49,0.25,1.04,0.11,0.10,0.10
2.272,-0.1689,0.3374,-2.0308,1.34,0.11,0.50,0.26,1.04,0.10,0.10,0.10
2.279,-0.1746,0.3497,-2.0608,1.34,0.11,0.50,0.26,1.04,0.11,0.10,0.10
2.287,-0.1809,0.3572,-2.0827,1.34,0.11,0.49,0.27,1.03,0.11,0.10,0.11
2.296,-0.1892,0.3773,-2.1410,1.35,0.11,0.49,0.29,1.04,0.10,0.10,0.10
2.305,-0.1930,0.3872,-2.1825,1.35,0.10,0.50,0.30,1.04,0.10,0.10,0.10
2.313,-0.1964,0.3972,-2.2160,1.36,0.10,0.50,0.30,1.04,0.11,0.10,0.10
2.321,-0.1946,0.4118,-2.2450,1.37,0.11,0.51,0.30,1.04,0.10,0.10,0.10
2.328,-0.1882,0.4282,-2.2594,1.38,0.11,0.51,0.29,1.03,0.10,0.10,0.10
2.336,-0.1760,0.4460,-2.2730,1.39,0.11,0.51,0.28,1.02,0.10,0.10,0.10
2.345,-0.1642,0.4750,-2.2876,1.40,0.11,0.51,0.25,1.00,0.10,0.10,0.11
2.353,-0.1578,0.4997,-2.3091,1.41,0.11,0.51,0.23,0.99,0.10,0.10,0.11
2.361,-0.1522,0.5182,-2.3300,1.42,0.11,0.51,0.21,0.97,0.10,0.10,0.11
2.369,-0.1423,0.5311,-2.3328,1.43,0.11,0.51,0.21,0.96,0.10,0.10,0.11
2.377,-0.1294,0.5419,-2.3290,1.43,0.11,0.51,0.19,0.94,0.11,0.10,0.10
2.386,-0.1264,0.5574,-2.3304,1.44,0.11,0.51,0.17,0.93,0.10,0.10,0.10
2.394,-0.1292,0.5740,-2.3418,1.44,0.11,0.50,0.16,0.92,0.11,0.10,0.10
2.403,-0.1306,0.5902,-2.3737,1.44,0.11,0.50,0.17,0.91,0.11,0.10,0.10
2.410,-0.1336,0.6109,-2.4016,1.44,0.11,0.49,0.17,0.90,0.10,0.10,0.10
2.418,-0.1348,0.6374,-2.4490,1.44,0.11,0.49,0.17,0.89,0.10,0.10,0.10
2.427,-0.1364,0.6677,-2.5064,1.45,0.11,0.49,0.16,0.88,0.10,0.10,0.10
2.435,-0.1289,0.6913,-2.5521,1.46,0.11,0.49,0.16,0.86,0.10,0.10,0.11
2.444,-0.1234,0.7167,-2.5919,1.47,0.11,0.50,0.15,0.84,0.10,0.10,0.11
2.451,-0.1214,0.7297,-2.6303,1.48,0.11,0.51,0.14,0.84,0.10,0.10,0.10
2.459,-0.1178,0.7348,-2.6793,1.48,0.11,0.52,0.13,0.84,0.11,0.10,0.10
2.468,-0.1248,0.7400,-2.7418,1.50,0.11,0.53,0.13,0.85,0.10,0.10,0.10
2.477,-0.1320,0.7486,-2.8071,1.51,0.11,0.55,0.14,0.86,0.11,0.10,0.10
2.485,-0.1411,0.7593,-2.8559,1.52,0.11,0.56,0.15,0.87,0.11,0.10,0.10
2.493,-0.1451,0.7636,-2.8854,1.52,0.11,0.56,0.16,0.87,0.10,0.10,0.10
2.500,-0.1472,0.7665,-2.9026,1.53,0.11,0.57,0.16,0.87,0.11,0.10,0.10
2.508,-0.1451,0.7675,-2.9048,1.53,0.11,0.57,0.16,0.88,0.10,0.10,0.10
2.517,-0.1406,0.7647,-2.8992,1.53,0.11,0.57,0.16,0.87,0.10,0.10,0.11
2.526,-0.1464,0.7630,-2.9123,1.54,0.11,0.58,0.15,0.88,0.10,0.10,0.11
2.533,-0.1555,0.7624,-2.9450,1.54,0.11,0.58,0.16,0.89,0.10,0.10,0.10
2.541,-0.1669,0.7614,-2.9940,1.54,0.11,0.58,0.18,0.90,0.11,0.10,0.10
2.549,-0.1791,0.7654,-3.0515,1.54,0.11,0.59,0.21,0.91,0.10,0.10,0.10
2.558,-0.1870,0.7705,-3.1204,1.55,0.11,0.61,0.22,0.93,0.10,0.10,0.10
2.567,-0.1907,0.7801,-3.1860,1.57,0.11,0.62,0.22,0.94,0.11,0.10,0.10
2.574,-0.1848,0.7829,-3.2266,1.58,0.11,0.63,0.22,0.95,0.10,0.10,0.10
2.582,-0.1832,0.7755,-3.2577,1.60,0.11,0.65,0.21,0.96,0.11,0.10,0.10
2.590,-0.1891,0.7676,-3.2945,1.62,0.11,0.67,0.21,0.98,0.11,0.10,0.10
2.599,-0.1989,0.7611,-3.3344,1.62,0.11,0.68,0.21,1.00,0.11,0.10,0.10
2.607,-0.2111,0.7549,-3.3839,1.63,0.11,0.70,0.23,1.02,0.10,0.10,0.11
2.615,-0.2257,0.7439,-3.4262,1.63,0.11,0.71,0.25,1.04,0.10,0.10,0.11
2.623,-0.2367,0.7339,-3.4747,1.64,0.10,0.72,0.28,1.06,0.10,0.10,0.10
2.631,-0.2478,0.7308,-3.5076,1.65,0.11,0.73,0.30,1.08,0.10,0.10,0.10
2.640,-0.2545,0.7310,-3.5294,1.65,0.11,0.74,0.32,1.10,0.10,0.10,0.10
2.648,-0.2536,0.7358,-3.5436,1.65,0.11,0.75,0.32,1.10,0.10,0.10,0.10
2.656,-0.2500,0.7421,-3.5510,1.66,0.11,0.75,0.31,1.10,0.10,0.10,0.11
2.664,-0.2507,0.7460,-3.5509,1.67,0.11,0.75,0.31,1.10,0.10,0.10,0.11
2.672,-0.2455,0.7521,-3.5489,1.67,0.11,0.74,0.30,1.10,0.10,0.10,0.11
2.681,-0.2387,0.7590,-3.5504,1.67,0.11,0.74,0.29,1.09,0.11,0.10,0.10
2.690,-0.2272,0.7672,-3.5604,1.68,0.11,0.74,0.28,1.08,0.10,0.10,0.10
2.697,-0.2233,0.7727,-3.5732,1.68,0.11,0.75,0.26,1.09,0.11,0.10,0.10
2.705,-0.2194,0.7780,-3.6021,1.70,0.10,0.76,0.26,1.09,0.10,0.10,0.10
2.713,-0.2120,0.7818,-3.6222,1.70,0.11,0.77,0.25,1.09,0.10,0.10,0.10
2.721,-0.2107,0.7782,-3.6317,1.71,0.11,0.78,0.24,1.09,0.10,0.10,0.11
2.730,-0.2052,0.7731,-3.6345,1.72,0.11,0.79,0.24,1.09,0.10,0.10,0.11
2.738,-0.2050,0.7701,-3.6392,1.72,0.11,0.80,0.22,1.09,0.10,0.10,0.11
2.746,-0.2055,0.7630,-3.6450,1.73,0.11,0.80,0.22,1.10,0.10,0.10,0.11
2.754,-0.2111,0.7629,-3.6617,1.73,0.11,0.81,0.22,1.11,0.11,0.11,0.10
2.762,-0.2189,0.7700,-3.6784,1.72,0.11,0.80,0.24,1.11,0.11,0.10,0.10
2.771,-0.2281,0.7795,-3.7196,1.73,0.11,0.80,0.25,1.11,0.11,0.10,0.10
2.779,-0.2366,0.7908,-3.7621,1.73,0.11,0.81,0.26,1.12,0.10,0.10,0.10
2.787,-0.2421,0.8007,-3.8161,1.73,0.10,0.81,0.27,1.12,0.11,0.10,0.10
2.795,-0.2473,0.8118,-3.8664,1.74,0.11,0.82,0.28,1.12,0.11,0.10,0.10
2.803,-0.2591,0.8147,-3.9124,1.74,0.11,0.83,0.30,1.13,0.10,0.10,0.10
2.811,-0.2593,0.8165,-3.9372,1.74,0.11,0.83,0.31,1.13,0.10,0.10,0.10
2.820,-0.2532,0.8122,-3.9521,1.74,0.11,0.84,0.30,1.14,0.11,0.10,0.11
2.828,-0.2436,0.8062,-3.9489,1.75,0.11,0.85,0.29,1.14,0.10,0.10,0.11
2.836,-0.2356,0.7983,-3.9397,1.76,0.11,0.86,0.28,1.15,0.10,0.10,0.10
2.844,-0.2298,0.7907,-3.9256,1.76,0.11,0.87,0.26,1.15,0.10,0.10,0.11
2.852,-0.2217,0.7830,-3.9201,1.77,0.11,0.88,0.25,1.15,0.10,0.10,0.10
2.861,-0.2193,0.7770,-3.9281,1.77,0.11,0.89,0.24,1.16,0.11,0.10,0.10
2.869,-0.2186,0.7679,-3.9469,1.78,0.11,0.90,0.24,1.16,0.10,0.10,0.11
2.877,-0.2236,0.7624,-3.9838,1.78,0.11,0.91,0.24,1.17,0.11,0.10,0.11
2.885,-0.2314,0.7555,-4.0293,1.78,0.11,0.92,0.24,1.18,0.11,0.10,0.10
2.893,-0.2432,0.7497,-4.0725,1.78,0.11,0.94,0.26,1.20,0.10,0.10,0.10
2.902,-0.2494,0.7372,-4.1343,1.78,0.11,0.96,0.27,1.21,0.11,0.10,0.10
2.910,-0.2534,0.7317,-4.1689,1.78,0.11,0.98,0.28,1.23,0.10,0.10,0.10
2.918,-0.2604,0.7327,-4.2155,1.78,0.11,1.00,0.28,1.24,0.10,0.10,0.10
2.926,-0.2690,0.7351,-4.2511,1.78,0.11,1.01,0.30,1.25,0.10,0.10,0.10
2.934,-0.2760,0.7398,-4.2897,1.78,0.11,1.01,0.31,1.25,0.10,0.10,0.10
2.943,-0.2801,0.7434,-4.3342,1.78,0.11,1.02,0.32,1.25,0.10,0.10,0.10
2.951,-0.2777,0.7454,-4.3667,1.78,0.11,1.04,0.32,1.26,0.10,0.10,0.10
2.959,-0.2675,0.7473,-4.3886,1.79,0.11,1.04,0.31,1.26,0.10,0.10,0.10
2.967,-0.2570,0.7417,-4.4120,1.80,0.11,1.07,0.28,1.26,0.10,0.10,0.10
2.975,-0.2510,0.7390,-4.4345,1.81,0.11,1.08,0.27,1.26,0.10,0.10,0.10
2.984,-0.2452,0.7384,-4.4522,1.82,0.11,1.10,0.25,1.26,0.10,0.10,0.10
2.992,-0.2436,0.7400,-4.4651,1.82,0.11,1.12,0.24,1.26,0.10,0.10,0.10
3.000,-0.2426,0.7427,-4.4829,1.83,0.11,1.12,0.23,1.26,0.10,0.11,0.10
3.008,-0.2452,0.7440,-4.5057,1.84,0.11,1.13,0.23,1.27,0.10,0.10,0.10
3.016,-0.2489,0.7460,-4.5352,1.84,0.11,1.14,0.23,1.27,0.11,0.10,0.10
3.024,-0.2597,0.7488,-4.5779,1.84,0.11,1.14,0.24,1.27,0.11,0.10,0.10
3.032,-0.2718,0.7515,-4.6264,1.84,0.11,1.15,0.26,1.28,0.11,0.10,0.10
3.041,-0.2818,0.7533,-4.6713,1.83,0.11,1.16,0.28,1.29,0.10,0.10,0.10
3.049,-0.2837,0.7600,-4.6977,1.83,0.11,1.17,0.29,1.29,0.10,0.10,0.10
3.057,-0.2767,0.7666,-4.7108,1.83,0.11,1.17,0.29,1.29,0.11,0.10,0.10
3.065,-0.2680,0.7739,-4.7067,1.84,0.11,1.17,0.27,1.28,0.10,0.10,0.11
3.073,-0.2612,0.7754,-4.6911,1.85,0.11,1.17,0.26,1.28,0.11,0.10,0.11
3.082,-0.2519,0.7767,-4.6713,1.85,0.11,1.17,0.25,1.28,0.10,0.10,0.11
3.090,-0.2449,0.7787,-4.6669,1.85,0.11,1.17,0.23,1.27,0.10,0.10,0.10
3.098,-0.2387,0.7783,-4.6679,1.87,0.11,1.18,0.22,1.27,0.11,0.10,0.10
3.106,-0.2376,0.7756,-4.6783,1.87,0.11,1.18,0.21,1.27,0.11,0.10,0.11
3.115,-0.2332,0.7748,-4.6864,1.87,0.11,1.19,0.21,1.27,0.10,0.10,0.10
3.123,-0.2278,0.7772,-4.6951,1.87,0.11,1.20,0.21,1.27,0.11,0.10,0.10
3.131,-0.2230,0.7818,-4.6939,1.88,0.10,1.20,0.20,1.27,0.11,0.10,0.10
3.139,-0.2161,0.7844,-4.6938,1.88,0.11,1.21,0.18,1.26,0.11,0.10,0.10
3.147,-0.2137,0.7903,-4.6923,1.89,0.11,1.21,0.17,1.26,0.11,0.10,0.11
3.155,-0.2146,0.7990,-4.7050,1.89,0.11,1.21,0.17,1.26,0.11,0.11,0.10
3.163,-0.2235,0.8059,-4.7295,1.89,0.11,1.20,0.17,1.26,0.10,0.10,0.11
3.172,-0.2300,0.8142,-4.7761,1.89,0.11,1.20,0.18,1.26,0.10,0.10,0.11
3.180,-0.2368,0.8171,-4.8130,1.89,0.11,1.21,0.19,1.26,0.10,0.10,0.11
3.188,-0.2409,0.8228,-4.8495,1.89,0.11,1.22,0.20,1.27,0.10,0.10,0.11
3.196,-0.2378,0.8275,-4.8670,1.89,0.11,1.23,0.20,1.27,0.10,0.10,0.11
