-0.0049,0.0210,-0.0056,0.18,0.12,0.31,0.12,0.16,0.13,0.32,0.12
-0.5233,0.0356,-0.0329,0.51,0.12,0.73,0.12,0.12,0.12,0.35,0.91
-0.9699,0.0222,-0.0540,0.51,0.12,0.67,0.48,0.12,0.12,0.39,1.20
-1.5399,-0.0013,-0.0530,0.40,0.12,0.51,1.05,0.11,0.12,0.42,1.49
-2.0801,0.0524,-0.0775,0.23,0.12,0.43,1.59,0.12,0.12,0.49,1.73
-2.5589,0.0384,-0.0586,0.17,0.12,0.42,2.01,0.12,0.12,0.57,2.01
-3.0308,0.0082,-0.0608,0.14,0.12,0.40,2.39,0.12,0.12,0.65,2.29
-2.5931,0.0521,-0.0815,0.13,0.12,0.43,2.08,0.12,0.12,0.60,2.00
-2.0526,0.0751,-0.0603,0.14,0.12,0.44,1.66,0.12,0.12,0.56,1.62
-1.5476,0.0664,-0.0491,0.18,0.12,0.42,1.24,0.12,0.13,0.49,1.28
-1.0649,0.0716,-0.0359,0.21,0.12,0.42,0.87,0.12,0.12,0.42,0.99
-0.5269,0.0545,-0.0475,0.32,0.12,0.46,0.31,0.11,0.12,0.30,0.70
-0.0084,0.0258,-0.0039,0.14,0.12,0.20,0.12,0.14,0.12,0.19,0.12
