-0.0071,0.0188,0.0041,0.29,0.12,0.34,0.12,0.27,0.12,0.35,0.13
-0.0009,-0.5701,-0.0336,0.71,0.12,0.58,0.12,0.27,0.12,1.02,0.12
-0.0216,-1.0295,-0.0611,1.09,0.12,0.69,0.17,0.36,0.12,1.47,0.12
-0.0170,-1.5612,-0.0761,1.48,0.12,0.83,0.17,0.38,0.12,1.96,0.12
0.0329,-2.0067,-0.0500,1.80,0.12,0.89,0.27,0.32,0.28,2.31,0.12
0.0183,-2.5060,-0.0573,2.10,0.12,0.88,0.42,0.26,0.44,2.65,0.12
0.0021,-3.0385,-0.1045,2.40,0.12,0.85,0.62,0.21,0.58,3.04,0.12
0.0066,-3.0109,-0.0852,2.40,0.12,0.87,0.59,0.20,0.59,3.01,0.12
0.0415,-2.5757,-0.0629,2.14,0.12,0.96,0.48,0.24,0.49,2.78,0.12
0.0627,-2.0662,-0.0648,1.87,0.12,1.06,0.30,0.29,0.39,2.49,0.12
0.0577,-1.5306,-0.0735,1.54,0.12,1.05,0.13,0.35,0.21,2.12,0.12
0.0495,-1.0482,-0.0689,1.19,0.12,0.87,0.12,0.35,0.19,1.62,0.12
0.0080,-0.5364,-0.0543,0.73,0.12,0.63,0.12,0.31,0.12,1.05,0.12
-0.0081,0.0218,-0.0013,0.18,0.12,0.30,0.12,0.16,0.12,0.31,0.13
