-0.0064,0.0244,-0.0078,0.63,0.61,0.92,0.11,0.67,0.11,0.98,0.49
0.5018,0.0353,-0.1016,0.45,1.01,0.59,0.11,0.87,0.13,1.06,0.11
0.5412,0.0445,-0.0035,0.42,1.04,0.60,0.11,0.86,0.17,1.04,0.10
1.0316,0.0348,-0.0573,0.40,1.35,0.42,0.11,0.75,0.62,0.82,0.11
1.4966,0.0214,-0.1277,0.37,1.67,0.27,0.11,0.64,1.07,0.62,0.11
1.4885,0.0370,0.0045,0.35,1.67,0.29,0.11,0.64,1.06,0.61,0.11
2.0587,0.0202,-0.0448,0.33,2.09,0.11,0.11,0.58,1.55,0.47,0.11
2.4729,0.0133,-0.1195,0.36,2.42,0.11,0.11,0.54,1.98,0.40,0.11
2.4968,0.0260,-0.0749,0.35,2.43,0.11,0.10,0.53,1.99,0.39,0.11
2.9525,0.0427,0.0163,0.35,2.75,0.11,0.11,0.50,2.41,0.32,0.11
2.4900,0.0042,-0.0334,0.34,2.47,0.11,0.11,0.52,1.99,0.37,0.11
2.0898,-0.0231,-0.0753,0.34,2.17,0.11,0.10,0.55,1.61,0.43,0.11
1.5709,-0.0070,-0.0286,0.33,1.71,0.12,0.11,0.59,1.10,0.52,0.11
1.0731,0.0039,0.0029,0.37,1.35,0.32,0.11,0.63,0.76,0.62,0.11
0.5336,0.0312,-0.0151,0.47,0.86,0.58,0.10,0.70,0.40,0.78,0.10
-0.0085,0.0307,-0.0143,0.70,0.21,0.83,0.11,0.73,0.11,0.87,0.11
