0.5101,-0.0234,-0.0194,0.79,0.99,0.68,0.07,1.23,0.11,0.87,0.14
1.0401,-0.0728,-0.0648,0.47,1.68,0.64,0.06,1.38,0.11,1.13,0.11
1.5284,-0.0469,0.0019,0.37,2.13,0.74,0.07,1.40,0.38,1.33,0.11
2.0676,-0.0651,-0.0876,0.31,2.53,0.89,0.07,1.39,0.79,1.41,0.11
2.5105,-0.0803,-0.0866,0.27,2.84,1.01,0.07,1.38,1.12,1.50,0.11
3.0289,-0.0934,-0.0695,0.23,3.14,1.16,0.07,1.38,1.50,1.61,0.11
2.4824,-0.0062,-0.0211,0.28,2.84,1.04,0.07,1.36,1.11,1.60,0.11
2.0784,-0.0681,0.0017,0.29,2.58,0.99,0.07,1.40,0.82,1.54,0.11
1.5646,-0.0660,-0.0332,0.33,2.19,0.90,0.06,1.42,0.40,1.48,0.11
1.0429,-0.0230,0.0568,0.43,1.74,0.85,0.06,1.37,0.10,1.43,0.11
1.4915,-0.0034,0.0043,0.34,2.14,0.87,0.07,1.38,0.36,1.49,0.11
0.5638,-0.0709,-0.0425,0.69,0.99,0.97,0.06,1.22,0.11,1.13,0.12
-0.0169,-0.0414,-0.0256,0.96,0.45,0.97,0.07,0.98,0.11,0.74,0.44
