0.4905,0.0963,0.1008,1.91,0.04,1.47,0.11,1.23,0.47,2.22,0.07
1.0293,0.0953,0.0783,2.16,0.04,1.25,0.11,1.15,0.40,2.43,0.07
1.4873,0.0998,0.0421,2.39,0.04,1.02,0.11,1.09,0.33,2.57,0.07
1.9907,0.0986,0.0727,2.68,0.04,0.83,0.11,1.01,0.29,2.76,0.07
0.1041,0.0302,-0.0719,1.65,0.04,1.36,0.11,1.44,0.21,1.96,0.06
-0.5118,0.0188,-0.0030,1.35,0.04,1.60,0.11,1.53,0.21,1.78,0.07
-1.0407,-0.0621,-0.0770,1.13,0.04,1.76,0.11,1.67,0.09,1.71,0.06
-1.5293,-0.0755,-0.0834,0.92,0.04,1.98,0.11,1.78,0.05,1.67,0.06
-2.0255,-0.0865,-0.0397,0.80,0.04,2.25,0.11,1.93,0.05,1.66,0.06
-0.0423,0.0929,0.0283,1.47,0.04,1.46,0.11,1.37,0.28,1.86,0.07
0.0159,0.5524,-0.0483,1.50,0.04,1.66,0.12,0.90,1.10,1.78,0.07
-0.0818,1.0798,-0.0268,1.42,0.20,1.98,0.11,0.57,1.88,1.75,0.07
0.0056,1.5347,-0.0131,1.16,0.89,1.84,0.11,0.53,2.04,1.91,0.06
-0.0528,1.9537,0.0772,0.95,1.46,1.82,0.11,0.53,2.22,2.00,0.07
-0.0010,0.0683,-0.1199,1.46,0.04,1.42,0.11,1.23,0.37,1.90,0.06
-0.0840,-0.5512,-0.0067,1.64,0.04,0.85,0.12,1.18,0.05,0.97,0.94
0.0116,-1.0271,-0.0893,2.02,0.05,0.98,0.12,1.08,0.05,0.85,1.71
0.0036,-1.4339,0.0174,1.95,0.04,0.99,0.58,1.07,0.05,1.03,1.92
-0.0975,-2.0249,-0.0814,1.80,0.04,0.90,1.25,1.06,0.05,1.20,2.19
0.0366,-0.0419,-0.0324,1.46,0.04,0.78,0.11,1.26,0.05,1.40,0.19
0.5241,-0.0383,1.0614,1.66,0.04,0.85,0.12,1.22,0.05,1.40,0.07
1.5028,-0.0138,1.0833,2.23,0.04,0.55,0.11,1.03,0.15,1.76,0.07
2.0716,0.0027,0.9911,2.66,0.04,0.41,0.12,1.01,0.19,2.05,0.06
0.0892,-0.0518,0.9425,1.54,0.04,1.03,0.11,1.40,0.10,1.28,0.06
-0.4997,-0.0709,1.0550,1.27,0.04,1.28,0.11,1.47,0.06,1.18,0.07
-0.9925,-0.0437,0.9796,1.08,0.04,1.54,0.11,1.57,0.09,1.16,0.06
-1.5872,-0.0824,1.0202,0.90,0.04,1.86,0.11,1.73,0.05,1.16,0.07
-2.0492,-0.0940,1.0240,0.82,0.04,2.16,0.11,1.91,0.05,1.21,0.06
-0.0409,-0.0141,-1.0307,1.44,0.04,0.74,0.12,1.34,0.05,1.75,0.07
-0.0572,0.5044,-1.0247,1.36,0.04,1.07,0.11,0.79,1.06,1.60,0.07
-0.0993,0.9998,-1.0756,1.41,0.04,1.55,0.11,0.36,2.02,1.64,0.06
-0.0971,1.5318,-1.0647,1.16,0.76,1.62,0.11,0.33,2.31,1.90,0.07
-0.0776,2.0009,-0.9421,0.91,1.46,1.61,0.11,0.37,2.46,2.09,0.07
0.0145,0.0996,-1.0366,1.39,0.04,1.12,0.11,1.04,0.45,2.01,0.06
-0.0352,-0.5019,-1.0441,1.58,0.04,0.59,0.11,1.06,0.05,1.28,0.83
0.0473,-1.0370,-1.0537,2.05,0.04,0.73,0.11,0.97,0.05,1.05,1.78
-0.0452,-1.5434,-1.0947,1.91,0.04,0.68,0.70,0.96,0.05,1.20,2.02
0.0456,-1.9869,-0.9914,1.84,0.04,0.63,1.21,0.93,0.05,1.44,2.19
0.0476,-0.0428,0.9778,1.42,0.04,0.99,0.12,1.30,0.11,1.20,0.06
0.5648,-0.0069,1.0514,1.65,0.04,0.83,0.11,1.16,0.17,1.33,0.06
1.0158,0.0236,1.0513,1.89,0.04,0.70,0.12,1.06,0.21,1.47,0.07
1.5307,0.0432,1.0520,2.23,0.04,0.51,0.11,0.95,0.27,1.71,0.07
1.9604,0.0674,1.1269,2.52,0.04,0.42,0.12,0.88,0.33,1.91,0.06
0.0555,-0.0522,0.9842,1.48,0.04,1.05,0.11,1.36,0.13,1.22,0.07
-0.5455,-0.0909,0.9975,1.20,0.04,1.28,0.11,1.45,0.08,1.14,0.06
-1.0748,-0.0596,1.0047,0.99,0.04,1.58,0.12,1.54,0.10,1.11,0.06
-1.4908,-0.0229,1.0280,0.86,0.04,1.84,0.11,1.64,0.13,1.12,0.07
-2.0226,-0.0844,1.0253,0.77,0.04,2.16,0.12,1.87,0.07,1.18,0.06
-0.1093,-0.0141,1.0012,1.33,0.04,1.25,0.11,1.33,0.16,1.28,0.06
-0.0895,0.5085,1.0455,1.32,0.04,1.57,0.12,0.83,1.05,1.24,0.07
-0.0413,1.0514,1.0236,1.31,0.22,2.01,0.11,0.44,1.88,1.41,0.06
-0.0386,1.5225,1.0606,1.06,0.90,2.00,0.11,0.44,2.07,1.61,0.06
-0.0803,1.9588,1.0797,0.81,1.50,1.97,0.11,0.46,2.20,1.80,0.06
0.0267,-0.0211,1.0778,1.37,0.04,1.04,0.11,1.26,0.05,1.20,0.14
0.0132,-0.5405,1.0295,1.55,0.04,0.95,0.12,1.09,0.05,0.72,0.91
0.0076,-1.0702,0.9822,1.90,0.04,1.16,0.19,1.04,0.05,0.62,1.71
0.0485,-1.5186,1.0956,1.71,0.04,1.08,0.86,1.00,0.05,0.97,1.76
0.0077,-2.0176,1.0021,1.66,0.04,0.99,1.29,1.02,0.05,1.03,1.99
-0.0114,-0.0898,0.0778,1.32,0.04,0.76,0.12,1.18,0.05,1.21,0.25
-0.0778,-0.0402,2.9793,1.35,0.04,1.46,0.12,1.22,0.16,0.87,0.06
0.4913,-0.0303,2.9942,1.58,0.04,1.23,0.12,1.07,0.24,0.93,0.07
1.0230,-0.0143,3.0566,1.84,0.04,1.04,0.11,0.95,0.32,1.03,0.07
1.5483,-0.0122,2.9935,2.18,0.05,0.84,0.12,0.88,0.35,1.23,0.07
1.9333,-0.0034,3.0775,2.46,0.04,0.75,0.12,0.84,0.40,1.37,0.07
0.0843,-0.0492,3.0693,1.46,0.05,1.50,0.11,1.23,0.28,0.85,0.07
-0.5035,-0.0472,3.0612,1.21,0.04,1.75,0.11,1.29,0.26,0.81,0.06
-1.0316,-0.0735,3.0338,1.04,0.04,1.99,0.11,1.41,0.21,0.82,0.07
-2.0206,-0.0589,3.0962,0.82,0.04,2.63,0.11,1.71,0.22,0.92,0.06
-0.0804,0.0737,3.0646,1.34,0.04,1.74,0.11,1.17,0.42,0.91,0.06
-0.0501,0.5255,3.0757,1.35,0.04,2.08,0.11,0.73,1.22,0.91,0.06
-0.0220,1.0159,3.0446,1.25,0.40,2.34,0.11,0.47,1.83,1.10,0.06
-0.0804,1.5033,3.0205,0.90,1.20,2.30,0.11,0.49,1.92,1.41,0.06
-0.0801,1.9880,3.0510,0.68,1.80,2.24,0.11,0.49,2.03,1.60,0.06
-0.0213,0.1061,3.0375,1.33,0.04,2.04,0.11,0.96,0.55,1.31,0.06
-0.1084,-0.5093,3.0418,1.51,0.04,1.45,0.11,1.11,0.05,0.60,0.68
-0.0677,-0.5207,3.0402,1.56,0.04,1.31,0.11,1.10,0.05,0.48,0.73
-0.0666,-1.0185,3.0266,1.91,0.04,1.25,0.11,1.02,0.06,0.14,1.45
-0.1047,-1.5057,3.0526,1.80,0.05,1.31,0.69,1.07,0.05,0.33,1.72
-0.0153,-2.0414,3.0634,1.67,0.04,1.26,1.34,1.07,0.05,0.61,1.91
0.0785,-0.0926,3.0051,1.44,0.04,1.25,0.11,1.16,0.05,0.75,0.21
-0.0518,-0.0696,-3.0454,1.63,0.04,0.21,0.11,1.13,0.05,2.29,0.18
0.5214,-0.0532,-3.0229,1.79,0.04,0.00,0.11,0.96,0.05,2.42,0.18
1.1004,-0.0033,-2.9992,2.00,0.04,0.00,0.11,0.86,0.05,2.62,0.17
1.5479,0.0122,-3.1275,2.24,0.04,0.00,0.11,0.80,0.05,2.89,0.16
1.5294,0.0091,-3.1141,2.24,0.04,0.00,0.11,0.81,0.05,2.88,0.15
2.0244,0.0530,-3.0428,2.52,0.04,0.00,0.11,0.71,0.10,3.19,0.13
0.0675,0.0006,-3.0790,1.70,0.04,0.11,0.11,1.11,0.11,2.36,0.06
-0.5225,-0.0812,-3.0597,1.52,0.04,0.19,0.11,1.18,0.07,2.24,0.06
-1.0525,-0.0562,-3.0590,1.37,0.04,0.43,0.11,1.28,0.11,2.17,0.06
-1.5254,-0.0863,-3.0830,1.28,0.04,0.62,0.11,1.42,0.10,2.15,0.06
-2.0269,-0.0563,-3.0725,1.21,0.04,0.84,0.11,1.60,0.12,2.11,0.07
-0.1179,-0.0010,-3.0457,1.65,0.04,0.38,0.11,1.21,0.15,2.45,0.07
-0.0227,0.0189,-2.9937,1.67,0.04,0.37,0.11,1.19,0.17,2.45,0.06
-0.0417,0.5183,-3.0086,1.70,0.04,0.55,0.11,0.82,0.93,2.30,0.06
-0.0447,1.0284,-3.0212,1.80,0.04,1.03,0.11,0.34,2.02,2.30,0.06
0.0008,1.5186,-3.1171,1.59,0.71,0.94,0.11,0.30,2.37,2.41,0.06
-0.0362,2.0096,-3.0759,1.25,1.47,0.83,0.11,0.24,2.57,2.54,0.07
0.0802,0.0895,-3.0486,1.59,0.04,0.56,0.11,0.70,0.73,2.52,0.06
0.0175,-0.5356,-3.0397,1.76,0.04,0.13,0.11,0.90,0.05,2.05,0.72
-0.0574,-1.0893,-3.1105,2.14,0.04,0.14,0.11,0.73,0.05,1.47,1.86
-0.0543,-1.5419,-3.0609,2.23,0.04,0.22,0.41,0.66,0.05,1.47,2.41
-0.0733,-1.9877,-2.9272,2.14,0.04,0.21,0.88,0.64,0.05,1.61,2.63
-0.0594,-0.0532,-5.0251,1.89,0.04,0.00,0.11,1.06,0.05,3.00,0.27
