1.006,0.0018,-0.0002,0.0044,1.26,0.00,1.04,0.82,0.75,1.09,0.46,0.04
1.014,0.0018,-0.0005,-0.0043,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.04
1.022,0.0010,-0.0005,0.0029,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.031,0.0007,0.0006,-0.0037,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.039,0.0011,-0.0008,0.0014,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.047,0.0013,-0.0021,-0.0025,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.055,0.0014,0.0001,0.0017,1.26,0.00,1.04,0.82,0.75,1.09,0.46,0.05
1.064,0.0020,0.0001,-0.0030,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.072,0.0018,0.0000,0.0022,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.080,0.0010,-0.0000,-0.0017,1.26,0.00,1.05,0.82,0.75,1.08,0.47,0.05
1.088,0.0013,-0.0019,0.0027,1.26,0.00,1.05,0.83,0.75,1.09,0.47,0.04
1.096,-0.0000,-0.0003,0.0003,1.26,0.00,1.05,0.83,0.75,1.08,0.47,0.05
1.104,0.0015,-0.0007,0.0046,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.113,0.0009,0.0000,-0.0008,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.121,0.0014,-0.0006,0.0019,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.129,0.0016,-0.0002,-0.0015,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.137,0.0018,-0.0014,0.0021,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.145,0.0010,-0.0014,-0.0008,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.154,0.0025,0.0007,0.0017,1.26,0.00,1.04,0.83,0.75,1.09,0.47,0.05
1.162,0.0018,-0.0008,-0.0003,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.04
1.170,-0.0007,-0.0022,0.0032,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.178,0.0014,0.0005,-0.0013,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.186,0.0018,0.0000,0.0024,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.194,0.0025,0.0004,-0.0013,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.04
1.203,0.0009,0.0001,0.0027,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.212,0.0022,-0.0005,-0.0008,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.219,0.0030,0.0003,0.0014,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.227,0.0011,0.0003,-0.0017,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.235,0.0015,-0.0008,0.0012,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.244,0.0020,-0.0009,-0.0020,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.253,0.0011,0.0007,0.0017,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.04
1.260,0.0025,-0.0005,0.0004,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.04
1.268,0.0022,0.0006,0.0017,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.276,0.0007,-0.0007,0.0002,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.04
1.285,0.0004,-0.0005,0.0012,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.293,0.0009,-0.0010,-0.0013,1.26,0.00,1.05,0.83,0.75,1.09,0.47,0.05
1.302,0.0028,-0.0000,0.0029,1.26,0.00,1.05,0.82,0.75,1.08,0.47,0.04
1.309,0.0022,-0.0004,0.0009,1.26,0.00,1.04,0.83,0.75,1.09,0.47,0.05
1.317,0.0018,0.0003,-0.0018,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.326,0.0013,0.0004,-0.0015,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.334,0.0003,-0.0012,-0.0003,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.343,0.0025,0.0002,-0.0005,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.350,0.0011,-0.0001,-0.0013,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.358,0.0017,-0.0007,-0.0001,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.367,0.0024,0.0001,-0.0013,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.376,0.0013,0.0003,-0.0028,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.384,0.0017,0.0011,-0.0008,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.04
1.392,0.0012,0.0010,-0.0013,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.399,0.0013,-0.0004,-0.0012,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.407,0.0004,0.0011,0.0042,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.416,0.0022,0.0003,-0.0001,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.425,0.0006,-0.0006,0.0014,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.432,0.0016,-0.0006,-0.0023,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.440,0.0017,0.0003,0.0009,1.26,0.00,1.04,0.82,0.75,1.08,0.47,0.05
1.448,0.0018,-0.0019,-0.0030,1.26,0.00,1.04,0.82,0.75,1.08,0.47,0.05
1.457,0.0011,0.0002,-0.0003,1.26,0.00,1.04,0.83,0.75,1.09,0.47,0.04
1.466,0.0009,-0.0018,-0.0023,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.473,0.0024,-0.0003,0.0017,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.481,0.0016,0.0009,-0.0025,1.26,0.00,1.04,0.82,0.75,1.08,0.47,0.04
1.489,0.0015,0.0010,0.0010,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.498,0.0007,-0.0004,-0.0030,1.26,0.00,1.05,0.82,0.75,1.08,0.47,0.04
1.507,0.0004,-0.0008,0.0014,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.514,0.0012,-0.0002,-0.0035,1.26,0.00,1.04,0.82,0.75,1.08,0.47,0.05
1.522,0.0017,-0.0010,0.0009,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.530,0.0007,-0.0007,-0.0030,1.26,0.00,1.05,0.83,0.75,1.09,0.46,0.05
1.538,0.0006,0.0004,0.0039,1.26,0.00,1.04,0.82,0.75,1.08,0.47,0.04
1.547,0.0007,-0.0009,-0.0017,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.555,0.0020,0.0002,0.0012,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.563,0.0011,-0.0004,-0.0018,1.26,0.00,1.04,0.82,0.75,1.08,0.47,0.05
1.571,0.0012,0.0013,0.0019,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.580,0.0018,0.0007,-0.0015,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.589,0.0016,0.0001,0.0044,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.596,0.0013,0.0008,-0.0020,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.604,0.0011,-0.0001,0.0054,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.612,0.0014,-0.0016,-0.0030,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.620,0.0018,-0.0010,0.0019,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.629,0.0007,-0.0005,-0.0045,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.638,0.0020,0.0001,0.0024,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.645,-0.0002,0.0009,-0.0037,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.653,0.0020,-0.0011,0.0037,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.661,0.0016,-0.0014,-0.0023,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.670,0.0009,0.0016,0.0039,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.679,0.0016,-0.0002,-0.0022,1.26,0.00,1.04,0.82,0.75,1.09,0.46,0.04
1.686,0.0002,0.0017,0.0029,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.04
1.694,0.0012,0.0002,-0.0030,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.702,0.0029,0.0017,0.0032,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.711,0.0020,0.0001,-0.0013,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.04
1.720,0.0008,0.0019,0.0017,1.26,0.00,1.05,0.82,0.75,1.09,0.47,0.05
1.727,0.0018,0.0002,-0.0032,1.26,0.00,1.04,0.82,0.75,1.09,0.47,0.05
1.735,0.0000,0.0011,0.0005,1.26,0.00,1.04,0.82,0.75,1.08,0.47,0.05
