0.0548,0.0244,-0.0884,2.75,0.00,0.60,0.78,0.29,1.24,1.74,0.04
0.5088,0.0341,-0.0137,2.81,0.00,0.60,0.79,0.25,1.24,1.81,0.04
0.9833,0.0480,-0.0246,2.91,0.00,0.57,0.78,0.22,1.23,1.91,0.04
1.4729,0.0520,0.0009,3.01,0.00,0.57,0.77,0.21,1.19,2.05,0.04
1.9424,0.0983,-0.0035,3.14,0.00,0.54,0.75,0.16,1.20,2.16,0.04
2.3358,0.0428,0.0208,3.26,0.00,0.50,0.79,0.16,1.17,2.30,0.04
2.8669,0.0330,0.0405,3.46,0.00,0.47,0.82,0.14,1.15,2.52,0.04
-0.4553,-0.0368,-0.0066,2.48,0.00,0.72,0.79,0.39,1.15,1.55,0.04
-1.0331,-0.0529,0.0503,2.37,0.00,0.78,0.78,0.42,1.16,1.43,0.04
-1.4044,-0.0767,-0.0524,2.29,0.00,0.80,0.81,0.43,1.19,1.41,0.04
-1.9837,0.0019,0.0501,2.24,0.00,0.90,0.75,0.44,1.25,1.30,0.04
-2.4801,-0.0520,0.0117,2.15,0.00,0.92,0.79,0.48,1.24,1.25,0.04
-2.8739,0.0507,-0.0596,2.11,0.00,0.98,0.76,0.51,1.24,1.21,0.04
-0.0639,0.0320,-0.0778,2.46,0.00,0.75,0.82,0.38,1.21,1.59,0.04
-0.0913,0.4888,0.0261,2.59,0.00,0.95,0.51,0.33,1.34,1.50,0.04
-0.0541,0.9032,0.0851,2.73,0.00,1.22,0.20,0.23,1.56,1.48,0.04
-0.0665,1.4914,-0.0137,2.82,0.00,1.60,0.16,0.00,2.26,1.50,0.04
0.0032,1.8567,0.0339,2.92,0.00,1.94,0.12,0.00,2.82,1.57,0.04
-0.0352,2.2803,0.0326,2.78,0.31,2.08,0.09,0.00,3.11,1.72,0.04
-0.0735,2.8065,0.0176,2.52,0.95,2.06,0.07,0.00,3.32,1.88,0.04
0.0579,-0.4595,-0.0321,2.21,0.00,1.03,0.78,0.35,0.90,1.89,0.04
0.0517,-0.9141,-0.0917,2.04,0.00,0.64,1.31,0.53,0.67,1.90,0.04
0.0639,-1.4961,-0.0872,1.86,0.00,0.36,2.02,0.76,0.42,2.10,0.04
0.0684,-1.9671,0.0360,1.78,0.00,0.27,2.56,0.92,0.32,2.30,0.11
0.0552,-2.3341,-0.0804,1.81,0.00,0.23,2.89,0.92,0.36,2.35,0.35
-0.0336,-2.9955,-0.1115,1.83,0.00,0.19,3.36,0.91,0.42,2.37,0.70
-0.0056,-0.0535,0.0628,2.55,0.00,0.75,0.85,0.75,1.05,1.39,0.04
0.0335,-0.0183,1.0296,2.58,0.00,0.87,0.80,0.73,1.08,1.12,0.04
0.5169,-0.0283,1.0196,2.64,0.00,0.85,0.83,0.66,1.08,1.26,0.04
0.9819,-0.0020,1.0165,2.75,0.00,0.80,0.84,0.60,1.08,1.40,0.04
1.5544,0.0201,1.0364,2.89,0.00,0.76,0.83,0.50,1.06,1.57,0.04
2.0064,0.0228,1.0614,3.04,0.00,0.73,0.81,0.43,1.06,1.75,0.04
2.4298,0.0304,1.0722,3.20,0.00,0.70,0.80,0.36,1.06,1.93,0.04
2.9272,0.0417,1.0755,3.45,0.00,0.66,0.77,0.28,1.06,2.18,0.04
-0.4871,0.0328,1.0325,2.42,0.00,1.10,0.63,0.71,1.10,1.00,0.04
-0.9305,-0.0264,0.9428,2.31,0.00,1.12,0.67,0.74,1.11,0.96,0.04
-1.4677,-0.0365,1.0428,2.25,0.00,1.24,0.63,0.75,1.14,0.87,0.04
-2.0007,-0.0898,1.0202,2.17,0.00,1.26,0.64,0.80,1.12,0.83,0.04
-2.4947,0.0025,0.9851,2.13,0.00,1.38,0.59,0.83,1.11,0.79,0.04
-2.9281,0.0365,1.0654,2.06,0.00,1.44,0.50,0.85,1.11,0.79,0.04
